,Unnamed: 0,Airline,Flight Number,Date of Departure,From,To,Duration,Total Stops,Price
1532,1532.0,Air India,AI-409,Apr 12,Delhi,Mumbai,06h 40m,1-stop,"5,927"
1533,1533.0,GO FIRST,G8-2401,Apr 12,Delhi,Mumbai,08h 30m,1-stop,"5,958"
1534,1534.0,GO FIRST,G8-2403,Apr 12,Delhi,Mumbai,12h 45m,1-stop,"5,958"
1535,1535.0,Vistara,UK-847,Apr 12,Delhi,Mumbai,27h 35m,1-stop,"6,029"
1536,1536.0,Air India,AI-451,Apr 12,Delhi,Mumbai,08h 40m,1-stop,"6,312"
1537,1537.0,Air India,AI-9609,Apr 12,Delhi,Mumbai,19h 15m,1-stop,"6,654"
1538,1538.0,Air India,AI-9645,Apr 12,Delhi,Mumbai,24h 50m,1-stop,"6,654"
1539,1539.0,Air India,AI-479,Apr 12,Delhi,Mumbai,16h 30m,1-stop,"6,724"
1540,1540.0,Air India,AI-764,Apr 12,Delhi,Mumbai,19h 30m,1-stop,"6,974"
1541,1541.0,Indigo,6E- 736,Apr 12,Delhi,Mumbai,10h 00m,1-stop,"7,932"
1542,1542.0,GO FIRST,G8- 191,Apr 12,Delhi,Mumbai,09h 00m,1-stop,"8,276"
1543,1543.0,GO FIRST,G8- 191,Apr 12,Delhi,Mumbai,09h 05m,1-stop,"8,276"
1544,1544.0,Air India,AI-801,Apr 12,Delhi,Mumbai,29h 10m,1-stop,"8,789"
0,,AirAsia,I5-788,Feb 17,Delhi,Mumbai,14h 15m,1-stop,"5,001"
1,,Air India,AI-9643,Feb 17,Delhi,Mumbai,20h 50m,1-stop,"5,087"
2,,Indigo,6E- 369,Feb 17,Delhi,Mumbai,10h 25m,1-stop,"5,447"
3,,SpiceJet,SG-8709,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,955"
4,,SpiceJet,SG-8701,Feb 17,Delhi,Mumbai,02h 15m,non-stop,"5,955"
5,,SpiceJet,SG-8157,Feb 17,Delhi,Mumbai,02h 20m,non-stop,"5,955"
6,,SpiceJet,SG-8169,Feb 17,Delhi,Mumbai,02h 20m,non-stop,"5,955"
7,,GO FIRST,G8- 203,Feb 17,Delhi,Mumbai,10h 30m,2+-stop,"5,954"
8,,GO FIRST,G8-7533,Feb 17,Delhi,Mumbai,02h 05m,non-stop,"5,954"
9,,GO FIRST,G8-7534,Feb 17,Delhi,Mumbai,02h 05m,non-stop,"5,954"
10,,GO FIRST,G8-7535,Feb 17,Delhi,Mumbai,02h 05m,non-stop,"5,954"
11,,GO FIRST,G8- 530,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,954"
12,,GO FIRST,G8- 334,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,954"
13,,GO FIRST,G8-2501,Feb 17,Delhi,Mumbai,02h 15m,non-stop,"5,954"
14,,GO FIRST,G8- 336,Feb 17,Delhi,Mumbai,02h 15m,non-stop,"5,954"
15,,GO FIRST,G8- 392,Feb 17,Delhi,Mumbai,02h 15m,non-stop,"5,954"
16,,GO FIRST,G8- 346,Feb 17,Delhi,Mumbai,02h 15m,non-stop,"5,954"
17,,GO FIRST,G8- 330,Feb 17,Delhi,Mumbai,02h 15m,non-stop,"5,954"
18,,GO FIRST,G8- 338,Feb 17,Delhi,Mumbai,02h 20m,non-stop,"5,954"
19,,GO FIRST,G8- 323,Feb 17,Delhi,Mumbai,02h 20m,non-stop,"5,954"
20,,AirAsia,I5-764,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,956"
21,,AirAsia,I5-482,Feb 17,Delhi,Mumbai,02h 15m,non-stop,"5,956"
22,,SpiceJet,SG-2976,Feb 17,Delhi,Mumbai,04h 30m,1-stop,"5,955"
23,,SpiceJet,SG-8483,Feb 17,Delhi,Mumbai,13h 15m,1-stop,"5,955"
24,,SpiceJet,SG-2277,Feb 17,Delhi,Mumbai,25h 45m,1-stop,"5,955"
25,,SpiceJet,SG-2976,Feb 17,Delhi,Mumbai,15h 15m,1-stop,"6,060"
26,,Vistara,UK-637,Feb 17,Delhi,Mumbai,18h 20m,1-stop,"5,816"
27,,Vistara,UK-706,Feb 17,Delhi,Mumbai,21h 50m,1-stop,"5,816"
28,,Indigo,6E-2054,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,955"
29,,Indigo,6E-5001,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,955"
30,,Indigo,6E-5041,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,955"
31,,Indigo,6E-2137,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,955"
32,,Indigo,6E- 549,Feb 17,Delhi,Mumbai,02h 15m,non-stop,"5,955"
33,,Indigo,6E-6722,Feb 17,Delhi,Mumbai,02h 15m,non-stop,"5,955"
34,,Indigo,6E- 218,Feb 17,Delhi,Mumbai,02h 20m,non-stop,"5,955"
35,,Indigo,6E-5328,Feb 17,Delhi,Mumbai,02h 30m,non-stop,"5,955"
36,,Vistara,UK-927,Feb 17,Delhi,Mumbai,02h 05m,non-stop,"5,955"
37,,Vistara,UK-975,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,955"
38,,Vistara,UK-993,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,955"
39,,Vistara,UK-951,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,955"
40,,Vistara,UK-933,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,955"
41,,Vistara,UK-985,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,955"
42,,Vistara,UK-953,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,955"
43,,Vistara,UK-981,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,955"
44,,Vistara,UK-943,Feb 17,Delhi,Mumbai,02h 15m,non-stop,"5,955"
45,,Vistara,UK-995,Feb 17,Delhi,Mumbai,02h 15m,non-stop,"5,955"
46,,Vistara,UK-977,Feb 17,Delhi,Mumbai,02h 15m,non-stop,"5,955"
47,,Vistara,UK-963,Feb 17,Delhi,Mumbai,02h 20m,non-stop,"5,955"
48,,Vistara,UK-945,Feb 17,Delhi,Mumbai,02h 20m,non-stop,"5,955"
49,,Vistara,UK-941,Feb 17,Delhi,Mumbai,02h 20m,non-stop,"5,955"
50,,Vistara,UK-955,Feb 17,Delhi,Mumbai,02h 20m,non-stop,"5,955"
51,,Air India,AI-868,Feb 17,Delhi,Mumbai,02h 00m,non-stop,"5,955"
52,,Air India,AI-887,Feb 17,Delhi,Mumbai,02h 05m,non-stop,"5,955"
53,,Air India,AI-665,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,955"
54,,Air India,AI-805,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"5,955"
55,,Air India,AI-678,Feb 17,Delhi,Mumbai,02h 15m,non-stop,"5,955"
56,,Air India,AI-624,Feb 17,Delhi,Mumbai,02h 15m,non-stop,"5,955"
57,,AirAsia,I5-747,Feb 17,Delhi,Mumbai,05h 35m,1-stop,"5,949"
58,,AirAsia,I5-784,Feb 17,Delhi,Mumbai,08h 30m,1-stop,"5,949"
59,,AirAsia,I5-721,Feb 17,Delhi,Mumbai,10h 30m,1-stop,"5,949"
60,,AirAsia,I5-1529,Feb 17,Delhi,Mumbai,11h 00m,1-stop,"5,949"
61,,AirAsia,I5-747,Feb 17,Delhi,Mumbai,12h 15m,1-stop,"5,949"
62,,AirAsia,I5-740,Feb 17,Delhi,Mumbai,12h 35m,1-stop,"5,949"
63,,AirAsia,I5-1529,Feb 17,Delhi,Mumbai,15h 00m,1-stop,"5,949"
64,,AirAsia,I5-784,Feb 17,Delhi,Mumbai,15h 10m,1-stop,"5,949"
65,,GO FIRST,G8- 131,Feb 17,Delhi,Mumbai,05h 30m,1-stop,"5,954"
66,,GO FIRST,G8- 113,Feb 17,Delhi,Mumbai,05h 35m,1-stop,"5,954"
67,,GO FIRST,G8-1010,Feb 17,Delhi,Mumbai,05h 50m,1-stop,"5,954"
68,,GO FIRST,G8-2511,Feb 17,Delhi,Mumbai,06h 15m,1-stop,"5,954"
69,,GO FIRST,G8- 213,Feb 17,Delhi,Mumbai,06h 20m,1-stop,"5,954"
70,,GO FIRST,G8- 211,Feb 17,Delhi,Mumbai,06h 45m,1-stop,"5,954"
71,,GO FIRST,G8- 404,Feb 17,Delhi,Mumbai,07h 05m,1-stop,"5,954"
72,,GO FIRST,G8-7553,Feb 17,Delhi,Mumbai,07h 05m,1-stop,"5,954"
73,,GO FIRST,G8-2403,Feb 17,Delhi,Mumbai,07h 40m,2+-stop,"5,954"
74,,GO FIRST,G8- 143,Feb 17,Delhi,Mumbai,08h 00m,1-stop,"5,954"
75,,GO FIRST,G8- 199,Feb 17,Delhi,Mumbai,08h 35m,2+-stop,"5,954"
76,,GO FIRST,G8- 191,Feb 17,Delhi,Mumbai,08h 55m,1-stop,"5,954"
77,,GO FIRST,G8-7541,Feb 17,Delhi,Mumbai,09h 00m,1-stop,"5,954"
78,,GO FIRST,G8- 237,Feb 17,Delhi,Mumbai,09h 15m,1-stop,"5,954"
79,,GO FIRST,G8-2509,Feb 17,Delhi,Mumbai,09h 45m,1-stop,"5,954"
80,,GO FIRST,G8- 165,Feb 17,Delhi,Mumbai,10h 55m,1-stop,"5,954"
81,,GO FIRST,G8- 194,Feb 17,Delhi,Mumbai,11h 15m,1-stop,"5,954"
82,,GO FIRST,G8- 211,Feb 17,Delhi,Mumbai,11h 20m,1-stop,"5,954"
83,,GO FIRST,G8- 404,Feb 17,Delhi,Mumbai,11h 30m,1-stop,"5,954"
84,,Air India,AI-636,Feb 17,Delhi,Mumbai,03h 30m,1-stop Via Indore,"5,955"
85,,Air India,AI-441,Feb 17,Delhi,Mumbai,03h 45m,1-stop Via IXU,"5,955"
86,,Indigo,6E-2168,Feb 17,Delhi,Mumbai,04h 25m,1-stop,"5,955"
87,,Indigo,6E-2083,Feb 17,Delhi,Mumbai,05h 25m,1-stop,"5,955"
88,,Indigo,6E-2373,Feb 17,Delhi,Mumbai,06h 00m,1-stop,"5,955"
89,,Indigo,6E-2097,Feb 17,Delhi,Mumbai,07h 35m,1-stop,"5,955"
90,,Indigo,6E-6202,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"6,165"
91,,Indigo,6E-2046,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"6,165"
92,,Indigo,6E-6278,Feb 17,Delhi,Mumbai,02h 20m,non-stop,"6,165"
93,,Indigo,6E- 184,Feb 17,Delhi,Mumbai,04h 10m,1-stop,"6,218"
94,,Indigo,6E-2193,Feb 17,Delhi,Mumbai,03h 50m,1-stop,"6,443"
95,,Indigo,6E-2193,Feb 17,Delhi,Mumbai,08h 20m,1-stop,"6,443"
96,,Indigo,6E-5018,Feb 17,Delhi,Mumbai,10h 20m,1-stop,"6,443"
97,,GO FIRST,G8- 713,Feb 17,Delhi,Mumbai,06h 05m,1-stop,"6,470"
98,,GO FIRST,G8- 717,Feb 17,Delhi,Mumbai,09h 20m,1-stop,"6,470"
99,,Indigo,6E- 282,Feb 17,Delhi,Mumbai,09h 40m,2+-stop,"6,533"
100,,Air India,AI-531,Feb 17,Delhi,Mumbai,24h 45m,1-stop,"6,627"
101,,Air India,AI-469,Feb 17,Delhi,Mumbai,28h 05m,1-stop Via Raipur,"6,627"
102,,Air India,AI-865,Feb 17,Delhi,Mumbai,02h 10m,non-stop,"6,795"
103,,Indigo,6E- 926,Feb 17,Delhi,Mumbai,04h 55m,1-stop,"6,932"
104,,Vistara,UK-627,Feb 17,Delhi,Mumbai,26h 40m,1-stop,"7,194"
105,,AirAsia,I5-773,Feb 17,Delhi,Mumbai,06h 25m,1-stop,"7,419"
106,,AirAsia,I5-773,Feb 17,Delhi,Mumbai,11h 40m,1-stop,"7,419"
107,,Indigo,6E-2092,Feb 17,Delhi,Mumbai,05h 20m,1-stop,"7,420"
108,,Air India,AI-481,Feb 17,Delhi,Mumbai,14h 45m,1-stop,"7,468"
109,,Air India,AI-435,Feb 17,Delhi,Mumbai,17h 30m,1-stop,"7,468"
110,,Air India,AI-811,Feb 17,Delhi,Mumbai,20h 35m,1-stop,"7,604"
111,,Vistara,UK-683,Feb 17,Delhi,Mumbai,25h 35m,1-stop,"7,605"
112,,Air India,AI-839,Feb 17,Delhi,Mumbai,26h 30m,1-stop,"7,688"
113,,Vistara,UK-871,Feb 17,Delhi,Mumbai,13h 25m,1-stop,"7,689"
114,,Vistara,UK-871,Feb 17,Delhi,Mumbai,17h 55m,1-stop,"7,689"
115,,Vistara,UK-899,Feb 17,Delhi,Mumbai,19h 15m,1-stop,"7,689"
116,,Vistara,UK-859,Feb 17,Delhi,Mumbai,23h 35m,1-stop,"7,689"
117,,Vistara,UK-879,Feb 17,Delhi,Mumbai,16h 20m,1-stop,"7,794"
118,,Vistara,UK-879,Feb 17,Delhi,Mumbai,20h 50m,1-stop,"7,794"
119,,Indigo,6E-2154,Feb 17,Delhi,Mumbai,04h 05m,1-stop,"7,898"
120,,Indigo,6E-2154,Feb 17,Delhi,Mumbai,08h 20m,1-stop,"7,898"
121,,Indigo,6E-2102,Feb 17,Delhi,Mumbai,05h 05m,1-stop,"7,908"
122,,Air India,AI-483,Feb 17,Delhi,Mumbai,23h 55m,1-stop,"8,141"
123,,SpiceJet,SG-3002,Feb 17,Delhi,Mumbai,04h 15m,1-stop,"8,684"
124,,GO FIRST,G8- 717,Feb 17,Delhi,Mumbai,04h 45m,1-stop,"8,869"
125,,Air India,AI-473,Feb 17,Delhi,Mumbai,22h 45m,1-stop,"8,522"
126,,Indigo,6E- 607,Feb 17,Delhi,Mumbai,10h 10m,1-stop,"8,685"
127,,Air India,AI-9843,Feb 17,Delhi,Mumbai,09h 45m,1-stop,"8,790"
128,,Air India,AI-415,Feb 17,Delhi,Mumbai,25h 05m,1-stop,"8,853"
129,,Indigo,6E- 181,Feb 17,Delhi,Mumbai,04h 50m,1-stop,"8,885"
130,,Vistara,UK-835,Feb 17,Delhi,Mumbai,13h 05m,1-stop,"8,945"
131,,Vistara,UK-837,Feb 17,Delhi,Mumbai,15h 35m,1-stop,"8,945"
132,,Vistara,UK-835,Feb 17,Delhi,Mumbai,15h 45m,1-stop,"8,945"
133,,Air India,AI-9887,Feb 17,Delhi,Mumbai,15h 10m,1-stop,"9,000"
134,,Air India,AI-469,Feb 17,Delhi,Mumbai,17h 50m,1-stop Via Raipur,"9,000"
135,,Air India,AI-479,Feb 17,Delhi,Mumbai,16h 30m,1-stop,"9,034"
136,,Air India,AI-807,Feb 17,Delhi,Mumbai,15h 15m,1-stop,"9,179"
137,,Air India,AI-502,Feb 17,Delhi,Mumbai,19h 05m,1-stop,"9,179"
138,,Air India,AI-803,Feb 17,Delhi,Mumbai,26h 25m,1-stop,"9,179"
139,,Air India,AI-451,Feb 17,Delhi,Mumbai,25h 55m,1-stop,"9,336"
140,,Air India,AI-469,Feb 17,Delhi,Mumbai,11h 10m,1-stop,"9,590"
141,,Air India,AI-506,Feb 17,Delhi,Mumbai,22h 50m,1-stop,"9,599"
142,,Vistara,UK-637,Feb 17,Delhi,Mumbai,04h 25m,1-stop,"9,735"
143,,Vistara,UK-706,Feb 17,Delhi,Mumbai,07h 55m,1-stop,"9,735"
144,,Air India,AI-544,Feb 17,Delhi,Mumbai,06h 40m,1-stop,"9,840"
145,,Vistara,UK-829,Feb 17,Delhi,Mumbai,07h 00m,1-stop,"9,840"
146,,Vistara,UK-899,Feb 17,Delhi,Mumbai,08h 15m,1-stop,"9,840"
147,,Vistara,UK-859,Feb 17,Delhi,Mumbai,12h 35m,1-stop,"9,840"
148,,AirAsia,I5-798,Feb 17,Delhi,Mumbai,13h 45m,1-stop,"9,840"
149,,Air India,AI-542,Feb 17,Delhi,Mumbai,14h 10m,1-stop,"9,840"
150,,Vistara,UK-829,Feb 17,Delhi,Mumbai,15h 30m,1-stop,"9,840"
151,,Air India,AI-540,Feb 17,Delhi,Mumbai,20h 25m,1-stop,"9,935"
152,,Air India,AI-537,Feb 17,Delhi,Mumbai,24h 50m,1-stop,"9,935"
153,,Vistara,UK-879,Feb 17,Delhi,Mumbai,05h 20m,1-stop,"9,945"
154,,Air India,AI-403,Feb 17,Delhi,Mumbai,06h 20m,1-stop,"9,988"
155,,Vistara,UK-807,Feb 17,Delhi,Mumbai,11h 35m,1-stop,"10,061"
156,,Vistara,UK-809,Feb 17,Delhi,Mumbai,12h 25m,1-stop,"10,061"
157,,Air India,AI-764,Feb 17,Delhi,Mumbai,19h 30m,1-stop,"10,210"
158,,Air India,AI-560,Feb 17,Delhi,Mumbai,15h 45m,1-stop,"10,260"
159,,Air India,AI-877,Feb 17,Delhi,Mumbai,06h 25m,1-stop,"10,680"
160,,GO FIRST,G8-2401,Feb 17,Delhi,Mumbai,08h 30m,1-stop,"11,179"
161,,Indigo,6E- 152,Feb 17,Delhi,Mumbai,07h 40m,1-stop,"10,838"
162,,AirAsia,I5-775,Feb 17,Delhi,Mumbai,14h 05m,1-stop,"10,996"
163,,Air India,AI-762,Feb 17,Delhi,Mumbai,16h 10m,1-stop,"11,050"
164,,Air India,AI-762,Feb 17,Delhi,Mumbai,23h 50m,1-stop,"11,050"
165,,Vistara,UK-673,Feb 17,Delhi,Mumbai,05h 00m,1-stop,"11,205"
166,,Air India,AI-411,Feb 17,Delhi,Mumbai,08h 00m,1-stop,"11,310"
167,,GO FIRST,G8- 209,Feb 17,Delhi,Mumbai,10h 35m,2+-stop,"11,311"
168,,Air India,AI-471,Feb 17,Delhi,Mumbai,04h 35m,1-stop,"11,520"
169,,Air India,AI-485,Feb 17,Delhi,Mumbai,10h 55m,1-stop,"11,520"
170,,Vistara,UK-847,Feb 17,Delhi,Mumbai,27h 35m,1-stop,"11,622"
171,,Air India,AI-409,Feb 17,Delhi,Mumbai,07h 15m,1-stop,"11,866"
172,,Air India,AI-453,Feb 17,Delhi,Mumbai,08h 50m,1-stop,"11,900"
173,,Vistara,UK-811,Feb 17,Delhi,Mumbai,05h 30m,1-stop,"12,150"
174,,Vistara,UK-813,Feb 17,Delhi,Mumbai,05h 50m,1-stop,"12,150"
175,,Vistara,UK-819,Feb 17,Delhi,Mumbai,06h 00m,1-stop,"12,150"
176,,Vistara,UK-819,Feb 17,Delhi,Mumbai,06h 30m,1-stop,"12,150"
177,,Vistara,UK-819,Feb 17,Delhi,Mumbai,07h 35m,1-stop,"12,150"
178,,Vistara,UK-819,Feb 17,Delhi,Mumbai,09h 10m,1-stop,"12,150"
179,,Vistara,UK-801,Feb 17,Delhi,Mumbai,11h 10m,1-stop,"12,150"
180,,Vistara,UK-801,Feb 17,Delhi,Mumbai,11h 40m,1-stop,"12,150"
181,,Vistara,UK-815,Feb 17,Delhi,Mumbai,12h 10m,1-stop,"12,150"
182,,Vistara,UK-815,Feb 17,Delhi,Mumbai,12h 40m,1-stop,"12,150"
183,,Air India,AI-406,Feb 17,Delhi,Mumbai,04h 50m,1-stop,"12,465"
184,,GO FIRST,G8- 101,Feb 17,Delhi,Mumbai,09h 30m,1-stop,"12,885"
185,,Indigo,6E-7403,Feb 17,Delhi,Mumbai,08h 40m,1-stop,"12,728"
186,,Vistara,UK-817,Feb 17,Delhi,Mumbai,05h 45m,1-stop,"12,990"
187,,Vistara,UK-817,Feb 17,Delhi,Mumbai,07h 20m,1-stop,"12,990"
188,,Air India,AI-429,Feb 17,Delhi,Mumbai,30h 05m,1-stop Via Chennai,"13,064"
189,,Vistara,UK-833,Feb 17,Delhi,Mumbai,07h 20m,1-stop,"13,095"
190,,Vistara,UK-747,Feb 17,Delhi,Mumbai,13h 50m,1-stop,"13,095"
191,,Vistara,UK-747,Feb 17,Delhi,Mumbai,17h 00m,1-stop,"13,095"
192,,Air India,AI-401,Feb 17,Delhi,Mumbai,11h 00m,1-stop,"13,410"
193,,Vistara,UK-737,Feb 17,Delhi,Mumbai,07h 35m,1-stop,"13,725"
194,,Vistara,UK-839,Feb 17,Delhi,Mumbai,09h 05m,1-stop,"13,725"
195,,Vistara,UK-705,Feb 17,Delhi,Mumbai,16h 00m,1-stop,"13,725"
196,,Air India,AI-401,Feb 17,Delhi,Mumbai,13h 15m,1-stop,"13,830"
197,,Vistara,UK-833,Feb 17,Delhi,Mumbai,15h 25m,1-stop,"13,830"
198,,Vistara,UK-747,Feb 17,Delhi,Mumbai,06h 30m,1-stop,"13,935"
199,,Air India,AI-429,Feb 17,Delhi,Mumbai,07h 15m,1-stop,"14,250"
200,,Air India,AI-767,Feb 17,Delhi,Mumbai,07h 55m,1-stop,"14,250"
201,,Air India,AI-439,Feb 17,Delhi,Mumbai,11h 00m,1-stop,"14,250"
202,,Vistara,UK-705,Feb 17,Delhi,Mumbai,05h 30m,1-stop,"14,565"
203,,Vistara,UK-707,Feb 17,Delhi,Mumbai,06h 00m,1-stop,"14,565"
204,,Air India,AI-465,Feb 17,Delhi,Mumbai,06h 15m,1-stop,"14,670"
205,,Air India,AI-512,Feb 17,Delhi,Mumbai,08h 55m,1-stop,"14,670"
206,,GO FIRST,G8- 286,Feb 17,Delhi,Mumbai,07h 30m,1-stop,"15,195"
207,,GO FIRST,G8- 286,Feb 17,Delhi,Mumbai,08h 50m,1-stop,"15,195"
208,,Air India,AI-885,Feb 17,Delhi,Mumbai,11h 30m,1-stop,"17,925"
209,,Air India,AI-885,Feb 17,Delhi,Mumbai,05h 40m,1-stop,"18,555"
